Porosity,Mean,Variance,Skew,Kurtosis,P0,P10,P20,P30,P40,P50,P60,P70,P80,P90,P100,,Input1,Input2,Input3,Input4,Input5,Input6,Input7,Input8,Input9,Input10,Input11,Input12,Input13,Input14,Input15
0.091864,0.019824879,5.48E-05,-0.017955979,-0.650434754,0.005,0.0098,0.0129,0.0147,0.017,0.0204,0.0216,0.0242,0.0267,0.0297,0.0384,,0.4303,0.4717,0.8919,0.0486,0.1275,0.0575,0.0798,0.0946,0.1059,0.8237,0.9113,0.9092,0.0506,0.0274,0.0341
0.182633,0.025013091,7.64E-05,-0.161839197,-0.578721873,0.005,0.013,0.0163,0.0203,0.0227,0.0253,0.027,0.0302,0.0329,0.0364,0.0453,,0.3763,0.4348,0.7876,0.0463,0.117,0.0634,0.0777,0.0955,0.1012,0.984,0.9404,0.806,0.0493,0.0583,0.0494
0.182533,0.041025082,0.000600703,0.878547788,-0.195523164,0.005,0.0166,0.0215,0.0254,0.0292,0.0335,0.0387,0.048,0.0625,0.083,0.0997,,0.387,0.4214,0.9149,0.0408,0.1186,0.0506,0.0661,0.0955,0.1078,0.9635,0.9187,0.928,0.0219,0.0487,0.0232
0.09722,0.018559894,8.29E-05,0.289874893,-0.664106976,0.005,0.0064,0.0104,0.0122,0.0154,0.0177,0.021,0.0238,0.026,0.0311,0.0424,,0.4281,0.4666,0.6665,0.0389,0.1466,0.063,0.0752,0.0986,0.1282,0.9647,0.912,0.9631,0.0401,0.0323,0.0385
0.156861,0.022606384,7.78E-05,0.076979461,-0.674339354,0.005,0.0112,0.0152,0.017,0.0208,0.0221,0.0252,0.0276,0.0311,0.0344,0.0436,,0.3619,0.4735,0.7981,0.0413,0.1262,0.0589,0.0703,0.0933,0.1003,0.8216,0.9625,0.9062,0.0575,0.0489,0.04
0.188193,0.021920667,9.76E-05,0.06253498,-0.787298677,0.005,0.0094,0.0125,0.0149,0.0194,0.0217,0.025,0.0271,0.0311,0.0351,0.0453,,0.3748,0.4306,0.5371,0.0446,0.115,0.0584,0.082,0.0932,0.0969,0.9818,0.8968,0.8676,0.0387,0.0521,0.047
0.073421,0.015477007,4.91E-05,0.132445574,-0.903958489,0.005,0.0059,0.0095,0.0109,0.0129,0.0154,0.017,0.0204,0.0219,0.0251,0.032,,0.4409,0.4772,0.8053,0.0404,0.1476,0.0709,0.0971,0.1172,0.1174,0.8148,0.8511,0.9951,0.0375,0.0386,0.0485
0.118632,0.025452403,8.16E-05,-0.252021492,-0.548194505,0.005,0.015,0.017,0.0205,0.0229,0.026,0.0278,0.031,0.0352,0.0367,0.045,,0.4247,0.4509,0.9182,0.0387,0.1372,0.0674,0.0704,0.092,0.1044,0.9124,0.8978,0.9192,0.0544,0.0356,0.0528
0.096839,0.015736734,5.64E-05,0.205164213,-0.863365259,0.005,0.0058,0.0095,0.0111,0.0133,0.0158,0.0178,0.0201,0.0225,0.0261,0.0335,,0.4339,0.4579,0.5287,0.0366,0.1245,0.0543,0.0731,0.0909,0.1052,0.9586,0.9755,0.9345,0.0572,0.0282,0.0371
0.203257,0.052351622,0.001314988,1.094000604,0.337659794,0.005,0.0161,0.0227,0.0281,0.0336,0.0412,0.05,0.0626,0.0808,0.1093,0.1412,,0.3541,0.4376,0.8092,0.037,0.1252,0.0721,0.0732,0.0864,0.0992,0.8621,0.8766,0.8483,0.0431,0.0265,0.034
0.101262,0.016127575,3.80E-05,-0.012541177,-0.752790686,0.005,0.0074,0.0106,0.0112,0.0153,0.016,0.0176,0.0204,0.0212,0.0254,0.03,,0.4389,0.4535,0.8564,0.0389,0.1118,0.0558,0.0731,0.0763,0.0869,0.8229,0.9621,0.9405,0.0507,0.0356,0.0341
0.081069,0.014651241,4.88E-05,0.209344428,-0.956096118,0.005,0.0057,0.0067,0.0101,0.0112,0.0145,0.0156,0.0198,0.0215,0.0248,0.0308,,0.4283,0.4781,0.6417,0.0363,0.1368,0.0611,0.0676,0.0923,0.1217,0.9915,0.8539,0.9609,0.0433,0.0373,0.0314
0.153396,0.025026034,0.000162058,0.363370142,-0.427128432,0.005,0.0085,0.0133,0.0163,0.0207,0.0253,0.0276,0.0321,0.0362,0.0418,0.0618,,0.411,0.4272,0.5621,0.0453,0.1419,0.0661,0.0863,0.101,0.1119,0.9231,0.926,0.9345,0.0295,0.0473,0.0424
0.199453,0.049402923,0.001457311,1.236347662,0.511101446,0.005,0.0124,0.0205,0.0254,0.0308,0.0371,0.0442,0.0527,0.0746,0.1237,0.1569,,0.364,0.4221,0.6551,0.0491,0.15,0.0714,0.1068,0.1204,0.1296,0.9347,0.8767,0.8531,0.04,0.052,0.0234
0.137832,0.067489164,0.002189698,0.199973963,-1.488989406,0.005,0.0103,0.0184,0.0282,0.0418,0.059,0.0837,0.1067,0.1227,0.1329,0.138,,0.3708,0.4769,0.7133,0.0351,0.1478,0.0618,0.0898,0.1027,0.1196,0.8264,0.8793,0.9107,0.0416,0.0291,0.024
0.189557,0.024165578,0.000100357,0.153898765,-0.625492917,0.005,0.0109,0.0151,0.0182,0.0207,0.0237,0.0262,0.0303,0.0334,0.0372,0.051,,0.3631,0.4407,0.7093,0.0386,0.1441,0.0618,0.064,0.0903,0.116,0.9755,0.9064,0.8643,0.0391,0.0599,0.0379
0.166167,0.027604648,8.41E-05,-0.42745253,-0.381643817,0.005,0.0157,0.0198,0.023,0.0261,0.0282,0.0312,0.0339,0.0361,0.0393,0.0447,,0.3887,0.4358,0.9095,0.0485,0.1227,0.0603,0.0761,0.0854,0.1061,0.8617,0.9616,0.918,0.0269,0.0572,0.0516
0.082936,0.017828907,4.40E-05,-0.037929164,-0.615299162,0.005,0.0101,0.0117,0.0144,0.0155,0.0176,0.0205,0.0213,0.0245,0.026,0.035,,0.4472,0.4573,0.9116,0.0401,0.1241,0.0492,0.0843,0.0942,0.115,0.8238,0.8656,0.8829,0.0476,0.0348,0.0346
0.099252,0.020365194,5.87E-05,-0.074948268,-0.757990369,0.005,0.0104,0.0128,0.0158,0.0191,0.0207,0.0227,0.0252,0.0269,0.0304,0.0374,,0.4278,0.4616,0.8605,0.0417,0.1446,0.0778,0.0789,0.1033,0.1195,0.8932,0.9817,0.8188,0.0411,0.0481,0.0421
0.09092,0.018344585,7.89E-05,0.203815107,-0.839950605,0.005,0.0063,0.01,0.012,0.0151,0.0176,0.0204,0.0245,0.0263,0.031,0.0403,,0.4016,0.4977,0.5909,0.0433,0.1233,0.0594,0.0741,0.0749,0.1083,0.879,0.8953,0.9009,0.0362,0.0459,0.0458
0.191205,0.027078119,0.000112168,0.207280183,-0.405088806,0.005,0.0129,0.0175,0.0216,0.0236,0.0261,0.0293,0.0328,0.0359,0.0409,0.0568,,0.3671,0.4301,0.7662,0.0429,0.1344,0.0676,0.0725,0.0939,0.1133,0.9754,0.8662,0.9405,0.0585,0.0527,0.0386
0.162633,0.023817218,0.000113206,0.135082168,-0.688023849,0.005,0.0102,0.0143,0.0166,0.0202,0.0237,0.0266,0.0303,0.0333,0.0381,0.0502,,0.3512,0.4765,0.7251,0.0454,0.1196,0.0577,0.0721,0.093,0.1056,0.8514,0.9783,0.9396,0.0451,0.0496,0.0407
0.055898,0.012569283,3.41E-05,0.273782863,-0.848884747,0.005,0.0055,0.006,0.0101,0.0111,0.0119,0.0148,0.0157,0.0175,0.0211,0.0287,,0.4435,0.4915,0.7669,0.0381,0.1136,0.0568,0.0761,0.0922,0.1019,0.9468,0.9108,0.958,0.0595,0.0445,0.0401
0.104742,0.014994314,4.85E-05,0.184272463,-0.872934706,0.005,0.0058,0.0091,0.0106,0.0117,0.0151,0.0166,0.0201,0.0215,0.0247,0.032,,0.4418,0.4503,0.6672,0.0443,0.1108,0.0535,0.0668,0.0791,0.1025,0.9347,0.8975,0.9862,0.0232,0.0299,0.0469
0.113344,0.016564598,5.56E-05,0.040522484,-0.960361318,0.005,0.006,0.0102,0.0117,0.0142,0.016,0.0196,0.0209,0.0239,0.0266,0.0339,,0.4255,0.4529,0.5454,0.047,0.1212,0.0603,0.0769,0.097,0.1034,0.9369,0.8858,0.8306,0.0555,0.0458,0.0479
0.135282,0.013964548,3.67E-05,0.028452487,-1.001286189,0.005,0.0056,0.007,0.0106,0.0115,0.0143,0.015,0.0176,0.0201,0.0219,0.0274,,0.4437,0.4127,0.5843,0.039,0.1155,0.0481,0.0721,0.0742,0.0933,0.8294,0.9364,0.8034,0.0536,0.0553,0.0453
0.154992,0.022413677,6.22E-05,-0.119716802,-0.459493212,0.005,0.012,0.0159,0.0181,0.0203,0.0222,0.0256,0.0266,0.0295,0.0324,0.045,,0.4039,0.4336,0.8636,0.0407,0.1262,0.0524,0.0589,0.1027,0.1167,0.901,0.871,0.9661,0.045,0.0555,0.0538
0.147919,0.025441118,7.74E-05,-0.186924816,-0.572900074,0.005,0.0151,0.017,0.0205,0.023,0.026,0.0275,0.0308,0.0342,0.0366,0.045,,0.4117,0.432,0.8269,0.0497,0.1475,0.0745,0.0763,0.1026,0.1092,0.8126,0.961,0.9444,0.0511,0.0412,0.0527
0.221475,0.042336227,0.000594381,1.112243247,0.623014534,0.005,0.0168,0.0224,0.0272,0.0316,0.0358,0.0404,0.0465,0.0589,0.0825,0.1097,,0.3626,0.4079,0.8336,0.048,0.1176,0.0641,0.0749,0.0863,0.1052,0.8644,0.9132,0.8754,0.0381,0.0376,0.0318
0.075326,0.015986834,5.68E-05,0.20995336,-0.792501321,0.005,0.0059,0.0099,0.0115,0.0141,0.0153,0.0178,0.0208,0.0224,0.0258,0.035,,0.4249,0.4904,0.7817,0.0437,0.1355,0.0573,0.0746,0.0972,0.1281,0.9658,0.9918,0.9762,0.0579,0.0529,0.0514
0.076797,0.021254914,6.27E-05,-0.098164678,-0.698617207,0.005,0.0107,0.0151,0.0163,0.02,0.021,0.0241,0.026,0.0287,0.0317,0.0377,,0.4205,0.4841,0.9213,0.0472,0.148,0.0708,0.1005,0.1081,0.1157,0.8418,0.826,0.9233,0.048,0.0552,0.0287
0.192928,0.051606433,0.001411373,0.94196282,-0.356023988,0.005,0.0151,0.0217,0.0265,0.0308,0.0355,0.0439,0.0697,0.0853,0.1176,0.1339,,0.3633,0.4379,0.9017,0.0398,0.1119,0.0508,0.0739,0.0859,0.0938,0.9382,0.9362,0.8986,0.0433,0.0383,0.0289
0.167795,0.022481955,6.28E-05,-0.112356863,-0.502040251,0.005,0.0115,0.0152,0.0188,0.0207,0.0223,0.0249,0.0266,0.0298,0.0326,0.0418,,0.3879,0.438,0.8563,0.0362,0.1251,0.05,0.0687,0.0882,0.1042,0.8793,0.9489,0.8611,0.0538,0.0518,0.0442
0.103023,0.018846631,7.67E-05,0.097748914,-0.854193215,0.005,0.0065,0.0104,0.0139,0.0156,0.0193,0.021,0.0248,0.0267,0.0308,0.0403,,0.4146,0.4774,0.7375,0.0451,0.1168,0.0652,0.0681,0.0817,0.1027,0.9175,0.8908,0.9141,0.0431,0.0389,0.0331
0.093042,0.013180087,3.71E-05,0.200679066,-0.971149665,0.005,0.0055,0.006,0.01,0.0109,0.012,0.0153,0.0159,0.0198,0.0213,0.0269,,0.448,0.4517,0.6045,0.0394,0.1264,0.062,0.0729,0.0755,0.1143,0.9807,0.8536,0.826,0.0474,0.0315,0.0435
0.162047,0.030543406,0.000123186,-0.231795083,-0.613967609,0.005,0.0156,0.0204,0.0244,0.0273,0.0306,0.0342,0.0371,0.0413,0.0457,0.052,,0.377,0.4516,0.91,0.0474,0.131,0.062,0.082,0.0831,0.1176,0.9745,0.8294,0.9723,0.0459,0.0294,0.0466
0.176204,0.021778745,8.25E-05,0.044887202,-0.791629715,0.005,0.0102,0.0126,0.016,0.0199,0.0216,0.0246,0.0267,0.0307,0.0343,0.043,,0.4116,0.4049,0.6416,0.0482,0.138,0.0638,0.0765,0.1016,0.1249,0.8141,0.9274,0.8364,0.0505,0.0312,0.0263
0.11483,0.025993906,0.000170513,0.399091652,-0.12707669,0.005,0.0094,0.0144,0.0176,0.022,0.0249,0.0293,0.0326,0.0375,0.0424,0.0654,,0.3754,0.4997,0.717,0.047,0.1379,0.0734,0.0925,0.1103,0.1219,0.8809,0.8896,0.9524,0.0548,0.0445,0.0213
0.191722,0.022347127,7.99E-05,0.027447205,-0.738477346,0.005,0.0109,0.0149,0.0165,0.0207,0.0221,0.0252,0.0274,0.0308,0.0345,0.0436,,0.3889,0.4144,0.6707,0.0483,0.1223,0.062,0.0719,0.0919,0.1117,0.8644,0.9865,0.845,0.0237,0.0356,0.0466
0.12879,0.018627949,4.88E-05,0.015709997,-0.628380068,0.005,0.0101,0.0112,0.015,0.016,0.0193,0.0204,0.0222,0.025,0.0273,0.0367,,0.3949,0.468,0.8259,0.0433,0.1141,0.0521,0.0785,0.0876,0.0992,0.8959,0.9437,0.8003,0.0472,0.0472,0.0432
0.106169,0.016175541,6.02E-05,0.272197324,-0.676397709,0.005,0.006,0.0102,0.011,0.0149,0.0161,0.0181,0.0208,0.0229,0.0264,0.0381,,0.4072,0.478,0.6515,0.0381,0.1175,0.0525,0.0691,0.083,0.101,0.8403,0.8215,0.8351,0.0597,0.0596,0.038
0.159687,0.017817607,4.17E-05,-0.141552007,-0.728375305,0.005,0.0096,0.0113,0.0148,0.0159,0.0179,0.0205,0.0217,0.0241,0.0263,0.032,,0.3925,0.4434,0.776,0.0389,0.1253,0.0535,0.062,0.0711,0.1093,0.8392,0.817,0.9924,0.0222,0.0553,0.0389
0.152543,0.025089917,7.66E-05,-0.210135592,-0.34446123,0.005,0.0135,0.0174,0.0208,0.0233,0.0253,0.0275,0.0303,0.0322,0.036,0.0469,,0.3879,0.4498,0.9027,0.0428,0.1196,0.0548,0.076,0.098,0.1076,0.9855,0.8516,0.9046,0.0365,0.0534,0.0313
0.175769,0.026088895,8.53E-05,-0.287367477,-0.203317326,0.005,0.0139,0.019,0.0209,0.0243,0.0264,0.0292,0.0316,0.0341,0.0371,0.0515,,0.3802,0.438,0.945,0.0363,0.126,0.0519,0.0666,0.1012,0.1087,0.8002,0.9228,0.808,0.0439,0.0261,0.0599
0.181587,0.028533532,0.000265848,1.150038671,1.707921901,0.005,0.0108,0.0147,0.0181,0.0212,0.0259,0.0298,0.034,0.0399,0.0502,0.0862,,0.3873,0.4135,0.6821,0.0417,0.1254,0.0608,0.0714,0.0967,0.118,0.8534,0.8258,0.8644,0.0311,0.03,0.0471
0.126488,0.018814398,5.83E-05,0.03533218,-0.775922547,0.005,0.0099,0.0109,0.0147,0.0158,0.0193,0.0205,0.0236,0.0259,0.0291,0.0364,,0.4409,0.4264,0.7799,0.0422,0.1126,0.0597,0.065,0.0867,0.0988,0.9508,0.9423,0.953,0.0485,0.0469,0.024
0.164309,0.0492847,0.00119504,0.64540166,-0.736532331,0.005,0.0116,0.017,0.0237,0.0305,0.0398,0.0515,0.0702,0.0805,0.1034,0.1227,,0.4033,0.4179,0.6155,0.0468,0.1469,0.0677,0.0755,0.1019,0.1366,0.9618,0.9536,0.91,0.0225,0.035,0.0203
0.135671,0.04431023,0.000964673,0.73322621,-0.707514061,0.005,0.0118,0.0162,0.0202,0.0254,0.0326,0.0453,0.0583,0.0746,0.0982,0.1097,,0.3743,0.4846,0.9284,0.0353,0.1319,0.044,0.0807,0.1033,0.1102,0.8448,0.9723,0.9412,0.0291,0.0309,0.0399
0.101046,0.013157864,3.66E-05,0.202249976,-0.95184469,0.005,0.0055,0.0061,0.0103,0.0113,0.0124,0.0149,0.016,0.0195,0.0211,0.0283,,0.4417,0.4491,0.5934,0.0372,0.1321,0.0525,0.0733,0.0983,0.122,0.9909,0.8262,0.8149,0.0333,0.0377,0.0301
0.125308,0.01604174,5.76E-05,0.237161876,-0.770002171,0.005,0.006,0.0099,0.0107,0.0143,0.0153,0.0175,0.0211,0.0228,0.0267,0.0361,,0.4032,0.4647,0.6428,0.036,0.122,0.0483,0.078,0.0809,0.1094,0.8399,0.9554,0.9448,0.0534,0.0442,0.0319
0.199097,0.023066804,0.000112264,0.31454271,-0.362638938,0.005,0.0106,0.013,0.0167,0.0207,0.0223,0.0261,0.028,0.032,0.0373,0.055,,0.3701,0.4235,0.6175,0.0388,0.1255,0.0524,0.0729,0.0924,0.1038,0.8393,0.9534,0.9623,0.0593,0.031,0.0366
0.076784,0.013645677,3.94E-05,0.199384208,-0.917814574,0.005,0.0056,0.0062,0.0107,0.0117,0.0142,0.0153,0.0167,0.0199,0.0218,0.0292,,0.4455,0.4666,0.8015,0.0373,0.1284,0.054,0.0686,0.0944,0.1126,0.9003,0.992,0.9366,0.0213,0.0261,0.0462
0.171282,0.050715569,0.000909561,0.194322107,-1.223202721,0.005,0.0121,0.0208,0.0272,0.0361,0.049,0.0593,0.0709,0.0811,0.094,0.1071,,0.3571,0.4633,0.587,0.0497,0.1432,0.0574,0.1027,0.1082,0.1236,0.8003,0.8369,0.8217,0.0517,0.0416,0.0332
0.165119,0.019779183,8.27E-05,0.252244158,-0.497988301,0.005,0.0076,0.0119,0.014,0.0163,0.0199,0.0213,0.0243,0.0271,0.0321,0.0461,,0.4041,0.4224,0.5965,0.0366,0.1438,0.0512,0.0872,0.0873,0.1346,0.9249,0.8374,0.8955,0.0541,0.027,0.0432
0.168984,0.039566393,0.000502446,0.856582777,-0.113734766,0.005,0.0146,0.02,0.0243,0.0285,0.0333,0.0389,0.0458,0.0594,0.077,0.1151,,0.3922,0.4339,0.8628,0.0476,0.1321,0.0629,0.082,0.1044,0.116,0.8866,0.8311,0.8093,0.0337,0.0321,0.032
0.13167,0.023556579,6.46E-05,-0.310371146,-0.480729122,0.005,0.012,0.016,0.0197,0.0214,0.0247,0.0259,0.0285,0.0312,0.0338,0.0403,,0.4408,0.4167,0.8914,0.0437,0.1355,0.062,0.0891,0.0987,0.1225,0.8808,0.9813,0.8623,0.0422,0.0204,0.0258
0.126673,0.019652396,8.15E-05,0.087131705,-0.838650018,0.005,0.0067,0.011,0.0144,0.0158,0.0201,0.0216,0.0258,0.0281,0.0317,0.0412,,0.4052,0.4559,0.6695,0.0448,0.129,0.0649,0.0818,0.0891,0.1218,0.8814,0.9545,0.9028,0.054,0.0284,0.0453
0.102442,0.025756971,0.000128486,0.766693587,1.157436713,0.005,0.013,0.0161,0.0203,0.0223,0.0244,0.0272,0.0305,0.0338,0.0395,0.0654,,0.3661,0.4693,0.8951,0.0448,0.1411,0.0707,0.0943,0.1032,0.1273,0.919,0.8756,0.8392,0.0432,0.0334,0.0379
0.176286,0.031167855,0.000121325,-0.189122674,-0.483668769,0.005,0.0168,0.0217,0.0258,0.0275,0.0312,0.0356,0.0375,0.0415,0.0458,0.055,,0.405,0.4094,0.8674,0.0438,0.1245,0.0815,0.0888,0.0973,0.1146,0.8687,0.9025,0.9927,0.0446,0.0329,0.0484
0.106082,0.022355594,0.000145068,0.505289459,-0.502828425,0.005,0.007,0.0113,0.0152,0.0175,0.0208,0.0242,0.0274,0.033,0.0407,0.0524,,0.3923,0.4911,0.7123,0.0388,0.1359,0.0619,0.0829,0.0881,0.1217,0.8841,0.8684,0.8885,0.0451,0.0474,0.0437
0.132852,0.015956965,4.89E-05,0.018671307,-0.929823403,0.005,0.006,0.01,0.0115,0.0152,0.016,0.0185,0.0202,0.0221,0.0259,0.0335,,0.4189,0.4386,0.5225,0.0364,0.1325,0.0518,0.0805,0.0894,0.1127,0.8686,0.8746,0.9713,0.0321,0.0528,0.0554
0.146899,0.01841663,6.38E-05,0.000731802,-0.877822957,0.005,0.0065,0.0114,0.0142,0.0158,0.019,0.0211,0.0233,0.0261,0.0292,0.0357,,0.4104,0.4354,0.6363,0.0421,0.1342,0.0643,0.0685,0.0954,0.1126,0.9117,0.8239,0.9811,0.0516,0.0278,0.0535
0.113341,0.023314188,7.17E-05,-0.127089457,-0.329510918,0.005,0.0109,0.0156,0.0202,0.0214,0.0243,0.0258,0.028,0.031,0.0351,0.0477,,0.3973,0.4793,0.9299,0.0397,0.1459,0.0602,0.0804,0.1019,0.1107,0.9946,0.854,0.93,0.0506,0.0534,0.0335
0.163246,0.030896458,0.000526667,1.215369537,0.67097151,0.005,0.0097,0.0134,0.0168,0.0201,0.0235,0.0275,0.0348,0.0478,0.0669,0.095,,0.3577,0.4715,0.6887,0.036,0.1335,0.049,0.0803,0.1001,0.1267,0.8803,0.9346,0.9599,0.0525,0.0459,0.0388
0.11668,0.021004404,7.13E-05,0.060262324,-0.678902198,0.005,0.01,0.0136,0.0157,0.0195,0.0209,0.0229,0.0261,0.0286,0.0327,0.0409,,0.4165,0.4586,0.8135,0.0437,0.1433,0.0589,0.088,0.11,0.1326,0.86,0.9315,0.9565,0.0526,0.0361,0.036
0.200676,0.037753555,0.000737508,1.245942519,0.909201782,0.005,0.0105,0.0155,0.0204,0.0249,0.0305,0.0355,0.0425,0.0542,0.0808,0.1101,,0.3576,0.4294,0.5223,0.0458,0.1381,0.0607,0.0867,0.0964,0.114,0.8147,0.8493,0.912,0.0211,0.0332,0.0559
0.137706,0.024519428,7.21E-05,-0.362941144,-0.378846478,0.005,0.0122,0.0168,0.0208,0.0224,0.0248,0.0266,0.0297,0.0322,0.0358,0.0424,,0.429,0.4246,0.9228,0.0432,0.1109,0.0619,0.0783,0.0807,0.0983,0.913,0.8698,0.8565,0.0503,0.0406,0.0291
0.13414,0.019253703,7.70E-05,0.103932533,-0.85785976,0.005,0.0067,0.0107,0.0141,0.016,0.0195,0.0213,0.025,0.0271,0.0316,0.0403,,0.427,0.4269,0.647,0.0445,0.1425,0.0661,0.0724,0.1069,0.117,0.8386,0.936,0.9649,0.0573,0.0429,0.0342
0.139899,0.036129823,0.000275388,0.384965901,-0.43710141,0.005,0.0155,0.0219,0.0254,0.0306,0.0344,0.0383,0.0439,0.0499,0.0611,0.0762,,0.4021,0.4489,0.9492,0.0359,0.1376,0.0655,0.073,0.1099,0.1271,0.9309,0.8742,0.8397,0.0237,0.0322,0.0329
0.127612,0.01772361,6.43E-05,0.069044889,-0.875164407,0.005,0.0063,0.0105,0.0115,0.0155,0.0177,0.0206,0.0227,0.0254,0.0278,0.0374,,0.4275,0.4366,0.6447,0.0453,0.1161,0.0566,0.0755,0.0799,0.0957,0.8353,0.8331,0.819,0.0516,0.0327,0.0517
0.142582,0.017144546,6.03E-05,0.160645688,-0.82510087,0.005,0.0062,0.0108,0.0121,0.0148,0.0164,0.02,0.0214,0.0251,0.0275,0.0354,,0.4394,0.4114,0.6572,0.0358,0.1127,0.056,0.067,0.0874,0.0942,0.8967,0.851,0.9172,0.0503,0.0372,0.0326
0.146929,0.030897628,0.00011255,-0.390144241,-0.435672103,0.005,0.0161,0.0211,0.0252,0.0287,0.0316,0.0346,0.0375,0.0404,0.0445,0.0522,,0.4188,0.4245,0.9164,0.0484,0.1393,0.0725,0.0837,0.0996,0.1245,0.8335,0.8579,0.8204,0.0451,0.0518,0.0538
0.162927,0.025762899,0.000106953,0.095429357,-0.634731413,0.005,0.0116,0.0159,0.0198,0.0223,0.0253,0.0286,0.0314,0.0349,0.0399,0.052,,0.3846,0.4464,0.7786,0.0472,0.1144,0.068,0.0728,0.0854,0.1027,0.8013,0.9144,0.9027,0.0597,0.0281,0.0203
0.110174,0.019034581,5.36E-05,-0.074665343,-0.804276011,0.005,0.0102,0.0119,0.0147,0.0164,0.0203,0.0212,0.0241,0.0257,0.0286,0.035,,0.4117,0.4704,0.8387,0.0485,0.1157,0.0642,0.0745,0.0892,0.0973,0.838,0.9667,0.8736,0.0235,0.0585,0.0285
0.207361,0.076262718,0.003965259,0.618058668,-1.304203545,0.005,0.0159,0.0213,0.0269,0.0332,0.043,0.0691,0.1219,0.1592,0.1735,0.1797,,0.36,0.4301,0.8974,0.0403,0.1137,0.049,0.063,0.0897,0.0912,0.8558,0.9437,0.9388,0.0217,0.0342,0.0291
0.126727,0.063729166,0.001774635,0.03806507,-1.569062831,0.005,0.0112,0.0168,0.0258,0.0406,0.064,0.0868,0.0999,0.1112,0.1194,0.1246,,0.3862,0.4691,0.6917,0.0376,0.1488,0.057,0.0754,0.1118,0.1339,0.9481,0.9799,0.9271,0.0357,0.034,0.0358
0.189121,0.038916246,0.000686498,1.578803962,2.187029755,0.005,0.0142,0.0192,0.0234,0.0273,0.0318,0.0367,0.0428,0.0521,0.0771,0.1204,,0.3695,0.4342,0.832,0.0467,0.1257,0.0599,0.0748,0.0961,0.1153,0.8967,0.9975,0.9585,0.0256,0.0369,0.0462
0.116873,0.063643863,0.002310982,0.499964912,-1.2545132,0.005,0.0107,0.0193,0.0254,0.0345,0.0475,0.0652,0.0967,0.123,0.1382,0.1507,,0.3854,0.4878,0.6095,0.0427,0.1163,0.0573,0.0814,0.0955,0.099,0.9362,0.9404,0.9197,0.0421,0.0217,0.0256
0.090296,0.014794884,4.87E-05,0.237659333,-0.869900979,0.005,0.0057,0.0076,0.0104,0.0115,0.0148,0.016,0.0197,0.021,0.0254,0.0316,,0.4141,0.4882,0.59,0.0424,0.1379,0.0558,0.0925,0.1001,0.1209,0.8449,0.971,0.809,0.0557,0.0461,0.0586
0.119946,0.0312843,0.000330145,1.277265145,1.433547016,0.005,0.013,0.0169,0.0204,0.0238,0.0272,0.031,0.0353,0.0408,0.0575,0.0856,,0.3996,0.4651,0.9324,0.0406,0.1488,0.047,0.0826,0.1071,0.1394,0.9504,0.9238,0.8948,0.0427,0.0228,0.0396
0.137016,0.021805615,7.86E-05,0.21329096,-0.502732357,0.005,0.0112,0.0135,0.0156,0.0195,0.0209,0.024,0.0265,0.0301,0.0333,0.0458,,0.3614,0.4955,0.8514,0.0373,0.1324,0.0572,0.062,0.0822,0.1263,0.8456,0.9559,0.8725,0.0471,0.0249,0.0474
0.165003,0.026759401,0.000101856,0.155708579,-0.272973069,0.005,0.0148,0.0181,0.0209,0.0245,0.0265,0.0295,0.0324,0.0353,0.0398,0.0532,,0.3964,0.4285,0.8333,0.0434,0.1233,0.0649,0.0846,0.0955,0.1085,0.8768,0.9753,0.9225,0.0314,0.0481,0.0274
0.095461,0.023119278,0.000239027,1.571013396,2.238033761,0.005,0.0086,0.0108,0.0132,0.0163,0.0194,0.0216,0.0256,0.0303,0.0442,0.0723,,0.414,0.4791,0.8637,0.0413,0.1245,0.0563,0.0849,0.0903,0.1038,0.9474,0.819,0.9277,0.0264,0.0239,0.029
0.158251,0.020539407,0.00010463,0.368345732,-0.438777129,0.005,0.007,0.0111,0.0147,0.0164,0.02,0.0226,0.0256,0.0293,0.0344,0.052,,0.3549,0.4768,0.5557,0.0366,0.131,0.0542,0.0698,0.0878,0.1059,0.9656,0.833,0.8689,0.0345,0.0543,0.0343
0.131071,0.01782898,6.84E-05,0.08757837,-0.940636366,0.005,0.0062,0.0102,0.0112,0.0152,0.0174,0.0201,0.0228,0.0257,0.0293,0.0364,,0.4101,0.4556,0.525,0.0424,0.1135,0.0637,0.0638,0.0803,0.1005,0.9289,0.8347,0.8924,0.0517,0.0547,0.0257
0.101394,0.014743331,4.04E-05,0.107612648,-0.85972594,0.005,0.0058,0.0093,0.0105,0.0114,0.0147,0.0158,0.019,0.0212,0.023,0.0308,,0.4335,0.4564,0.7796,0.0412,0.1353,0.0497,0.0853,0.096,0.1259,0.8537,0.9999,0.8275,0.0418,0.0495,0.0451
0.082836,0.014784898,4.51E-05,0.120432046,-0.964402529,0.005,0.0057,0.009,0.0103,0.0114,0.0147,0.0159,0.0196,0.0214,0.0246,0.0308,,0.4348,0.4764,0.7692,0.0449,0.1299,0.0613,0.0719,0.0927,0.1141,0.9817,0.858,0.9084,0.0572,0.0387,0.0238
