Param_1,Param_2,Param_3,Param_4,Param_5,Param_6,Param_7,Param_8,Param_9,Param_10,Param_11,Param_12,Param_13,Param_14,Param_15,Porosity,Mean,Variance,Skew,Kurtosis,P10,P20,P30,P40,P50,P60,P70,P80,P90,P100
0.3599,0.4935,0.7704,0.0458,0.1104,0.0515,0.0719,0.0892,0.0943,0.8974,0.9636,0.8973,0.0715,0.0856,0.0856,0.137492,0.020146193,7.67e-05,0.216558695,-0.548697847,0.0094,0.0118,0.0151,0.0169,0.0204,0.0218,0.0249,0.0274,0.032,0.0427
0.4107,0.4815,0.5775,0.0388,0.1203,0.0643,0.0707,0.073,0.0916,0.9475,0.9892,0.8852,0.053,0.0548,0.0989,0.100151,0.016126427,5.74e-05,0.146017186,-0.968624506,0.0059,0.0096,0.0111,0.0147,0.0157,0.0182,0.021,0.0239,0.0263,0.0328
0.3748,0.4592,0.9064,0.0353,0.1397,0.0535,0.0792,0.1009,0.1231,0.8889,0.8554,0.832,0.0667,0.0695,0.0913,0.157887,0.028199928,0.000106425,-0.055748393,-0.518869897,0.0151,0.0194,0.0214,0.0249,0.0277,0.0314,0.0339,0.0376,0.042,0.0517
0.3635,0.4962,0.7761,0.0374,0.1187,0.0508,0.0773,0.0784,0.1063,0.8315,0.826,0.8083,0.0729,0.0814,0.0899,0.13386,0.021785495,0.000102017,0.360684377,-0.433642312,0.0098,0.0116,0.0153,0.0185,0.0217,0.0237,0.0263,0.0308,0.0356,0.0495
0.4018,0.4872,0.6302,0.0449,0.1429,0.0597,0.0866,0.0989,0.1321,0.8388,0.9979,0.9903,0.0676,0.0704,0.0907,0.098248,0.017073549,6.39e-05,0.243674334,-0.555199923,0.0064,0.01,0.0119,0.0151,0.0163,0.0202,0.0216,0.0245,0.0275,0.043
0.3664,0.4803,0.6696,0.0456,0.1385,0.0709,0.0827,0.0965,0.1144,0.9643,0.8792,0.9706,0.0609,0.0626,0.0968,0.147854,0.024495586,0.000131295,0.322080949,-0.195551313,0.0098,0.0138,0.0172,0.0207,0.0248,0.0269,0.0309,0.0343,0.0389,0.0606
0.4135,0.4897,0.7147,0.049,0.1327,0.057,0.091,0.1002,0.1178,0.8359,0.9793,0.9467,0.0533,0.0616,0.0631,0.085752,0.016105104,5.55e-05,0.109392849,-0.97683494,0.0059,0.0096,0.0111,0.0147,0.0156,0.0184,0.0207,0.0238,0.026,0.0324
0.3796,0.4029,0.6533,0.0495,0.1418,0.0673,0.078,0.1117,0.1304,0.8641,0.9489,0.9266,0.0509,0.0645,0.0901,0.206388,0.028494174,0.000133494,0.154151733,-0.576988075,0.0133,0.0178,0.0211,0.0252,0.0271,0.0314,0.0345,0.0388,0.0443,0.0602
0.3945,0.4155,0.6938,0.0458,0.1417,0.0807,0.0849,0.1135,0.1236,0.909,0.9309,0.9996,0.0677,0.0784,0.0882,0.179417,0.027413739,0.000119584,0.069481881,-0.760750705,0.0127,0.0168,0.0208,0.0246,0.0269,0.0305,0.034,0.0378,0.0425,0.0532
0.3788,0.4682,0.6859,0.0448,0.1445,0.0546,0.0898,0.0956,0.1231,0.8674,0.9333,0.9372,0.0607,0.0608,0.0958,0.140279,0.021141886,9.25e-05,0.215271299,-0.539926221,0.0094,0.0111,0.015,0.0189,0.0211,0.0241,0.0259,0.0298,0.0349,0.0474
0.3608,0.4692,0.5887,0.0352,0.142,0.0586,0.0743,0.0877,0.1219,0.9056,0.872,0.935,0.0806,0.0864,0.0946,0.162354,0.022264533,0.000106028,0.120558623,-0.72096533,0.0095,0.0115,0.0154,0.0201,0.0222,0.0258,0.0282,0.0321,0.0356,0.0492
0.3845,0.4752,0.8066,0.0353,0.1489,0.0598,0.0916,0.115,0.1317,0.8757,0.8687,0.8921,0.0712,0.0802,0.0825,0.120336,0.022571702,9.49e-05,0.388796019,-0.105577803,0.0107,0.0146,0.0163,0.0198,0.0214,0.0247,0.027,0.0307,0.0355,0.0522
0.3534,0.4063,0.7688,0.0442,0.1453,0.0768,0.091,0.1008,0.1182,0.8858,0.9742,0.8437,0.0614,0.0812,0.0938,0.229369,0.033716082,0.000125033,-0.194442356,-0.410354619,0.0186,0.0238,0.0273,0.0313,0.0345,0.037,0.0405,0.0442,0.0471,0.0579
0.3667,0.4746,0.63,0.0419,0.138,0.0581,0.0773,0.1044,0.1106,0.9426,0.8279,0.9507,0.0644,0.0664,0.0759,0.151092,0.021395005,9.68e-05,0.210264168,-0.566327301,0.0093,0.011,0.015,0.0196,0.0212,0.0243,0.0262,0.0305,0.0347,0.0472
0.3721,0.4416,0.5326,0.0371,0.1423,0.0652,0.0772,0.103,0.1076,0.9388,0.81,0.9579,0.0519,0.0875,0.0947,0.181461,0.023311132,0.000107984,0.087054239,-0.661318483,0.0101,0.0144,0.0164,0.0202,0.0235,0.0256,0.0293,0.0325,0.0371,0.0517
0.3889,0.4289,0.6761,0.0475,0.1498,0.0737,0.0801,0.1222,0.1338,0.819,0.9721,0.9032,0.0584,0.0601,0.0714,0.170579,0.025015594,0.000106067,0.046496008,-0.777863987,0.0107,0.0148,0.0192,0.0218,0.0255,0.0278,0.0308,0.0344,0.0399,0.0485
0.4031,0.4055,0.5951,0.0472,0.1194,0.056,0.0725,0.0845,0.1007,0.9113,0.9066,0.8134,0.0509,0.0799,0.0929,0.186213,0.021704948,8.5e-05,-0.050439607,-0.838312851,0.0095,0.0123,0.0159,0.02,0.0216,0.0247,0.0268,0.0306,0.034,0.0427
0.3617,0.4254,0.9027,0.0485,0.1362,0.0691,0.0887,0.1022,0.1206,0.8565,0.8326,0.9369,0.0686,0.0692,0.0921,0.201613,0.034197289,0.000122483,-0.425449358,-0.161101442,0.019,0.0247,0.0288,0.032,0.0351,0.0381,0.0407,0.0442,0.0481,0.0572
0.4046,0.4425,0.8281,0.0497,0.1382,0.0592,0.0779,0.1093,0.1239,0.8029,0.9227,0.814,0.0668,0.0782,0.09,0.144684,0.022960457,6.37e-05,-0.194737613,-0.642262462,0.0115,0.0153,0.0192,0.0207,0.0242,0.0256,0.0275,0.0307,0.0333,0.0403
0.3685,0.4487,0.703,0.0393,0.1441,0.0522,0.0792,0.0922,0.1135,0.9349,0.8145,0.8434,0.0535,0.0585,0.0647,0.17523,0.02133216,7.88e-05,0.164315465,-0.523058448,0.0106,0.0129,0.0149,0.0192,0.021,0.0235,0.026,0.0292,0.0328,0.0453
0.361,0.4751,0.5887,0.0361,0.1283,0.0623,0.0793,0.1052,0.1073,0.8272,0.8322,0.923,0.0694,0.0797,0.0886,0.154901,0.020501499,8.16e-05,0.08646767,-0.607126633,0.0091,0.0108,0.0147,0.018,0.0207,0.0231,0.0253,0.0283,0.0326,0.0464
0.3649,0.4544,0.8253,0.0435,0.1331,0.0679,0.0811,0.0899,0.1205,0.8707,0.9449,0.8478,0.0699,0.0745,0.0997,0.169827,0.026990048,8.83e-05,-0.132352571,-0.534741786,0.0148,0.0189,0.0215,0.0243,0.0268,0.0303,0.0323,0.036,0.0395,0.051
0.3827,0.4897,0.8725,0.0358,0.1391,0.0562,0.0639,0.1042,0.1127,0.9346,0.8899,0.8617,0.0592,0.0748,0.0773,0.118457,0.02150818,6.89e-05,0.067576627,-0.574342334,0.0109,0.0147,0.0162,0.0201,0.0215,0.0242,0.0259,0.029,0.0328,0.043
0.3567,0.4458,0.6115,0.0383,0.1463,0.055,0.0771,0.0983,0.1237,0.8694,0.9982,0.9001,0.0671,0.0693,0.0891,0.186087,0.021873901,0.000100215,0.474056255,0.544782949,0.009,0.013,0.0154,0.0193,0.0211,0.025,0.0267,0.0305,0.0344,0.061
0.3668,0.4651,0.9444,0.0395,0.1439,0.0526,0.0941,0.1097,0.134,0.9896,0.9948,0.944,0.0542,0.0772,0.0894,0.155909,0.032133015,0.000140119,0.044087586,0.063406508,0.0165,0.0224,0.0254,0.0294,0.0317,0.0355,0.0382,0.0415,0.0469,0.0652
0.3935,0.4225,0.7234,0.0457,0.1428,0.0671,0.0735,0.1102,0.1182,0.9524,0.968,0.8916,0.0577,0.0895,0.0909,0.177292,0.025541834,9.99e-05,0.083912944,-0.642504345,0.0115,0.0158,0.0195,0.0222,0.0255,0.0276,0.0312,0.035,0.0395,0.0502
0.4039,0.4742,0.5496,0.049,0.1394,0.0675,0.0926,0.1078,0.1148,0.8651,0.8101,0.969,0.0535,0.0595,0.0967,0.113882,0.018853175,7.28e-05,0.046313697,-0.904287888,0.0064,0.0106,0.0146,0.0158,0.0195,0.0209,0.0243,0.0262,0.0309,0.0367
0.3666,0.4927,0.7953,0.0447,0.1207,0.0586,0.0628,0.0932,0.1092,0.9049,0.9172,0.9174,0.052,0.0542,0.0731,0.130559,0.02197657,9.12e-05,0.254898915,-0.524902733,0.0098,0.013,0.0154,0.0197,0.0212,0.0241,0.0264,0.0308,0.035,0.0464
0.4088,0.4804,0.6585,0.0358,0.1299,0.0664,0.0686,0.096,0.1177,0.9715,0.8845,0.8465,0.0605,0.0638,0.0746,0.098381,0.016025981,5.36e-05,0.102228011,-0.931430136,0.0059,0.0097,0.0112,0.0148,0.0157,0.0181,0.0209,0.0226,0.0257,0.0328
0.3593,0.4743,0.9273,0.0469,0.1415,0.0556,0.0795,0.1065,0.1258,0.8587,0.8162,0.9402,0.0714,0.0738,0.0839,0.158383,0.029566303,9.9e-05,-0.351724674,-0.196897812,0.0161,0.0211,0.0251,0.0276,0.0306,0.0331,0.0353,0.0382,0.0421,0.0532
0.3581,0.4458,0.8539,0.0406,0.1412,0.0637,0.0854,0.0904,0.1266,0.9971,0.8324,0.8223,0.0765,0.0845,0.0965,0.188048,0.0279348,8.64e-05,-0.252487828,-0.4133847,0.0152,0.0209,0.0228,0.0254,0.0283,0.0313,0.0339,0.0359,0.0399,0.0495
0.4124,0.4084,0.7386,0.0381,0.1499,0.061,0.0936,0.1143,0.1297,0.8267,0.906,0.9905,0.0556,0.0565,0.0919,0.168838,0.022603382,7.39e-05,0.052542609,-0.626726168,0.0116,0.0156,0.017,0.0201,0.0221,0.0256,0.0268,0.0304,0.0352,0.045
0.3735,0.4508,0.7732,0.0384,0.1403,0.0618,0.0733,0.0838,0.1026,0.9399,0.8534,0.8106,0.0748,0.0928,0.0991,0.167097,0.022230278,6.47e-05,-0.141285884,-0.692629655,0.0109,0.0147,0.0172,0.0202,0.0223,0.0252,0.0267,0.0302,0.0328,0.0403
0.3919,0.4904,0.7687,0.0359,0.1342,0.0452,0.0826,0.1088,0.1174,0.9864,0.9355,0.8112,0.0704,0.0791,0.0961,0.107628,0.016058682,5.47e-05,0.264668787,-0.651019609,0.0061,0.01,0.0108,0.0145,0.0154,0.0175,0.0201,0.0226,0.026,0.0364
0.4155,0.4253,0.5345,0.0383,0.1156,0.047,0.0689,0.0895,0.1007,0.8022,0.9287,0.8025,0.0531,0.0585,0.098,0.151926,0.015366728,4.54e-05,0.0258353,-0.965247585,0.0059,0.0095,0.011,0.0139,0.0155,0.017,0.0204,0.0217,0.0246,0.032
0.3927,0.4258,0.7003,0.0378,0.1431,0.0578,0.0787,0.1146,0.1314,0.8033,0.8241,0.8816,0.0543,0.0852,0.0894,0.171591,0.022854946,8.64e-05,0.097301256,-0.608902524,0.0102,0.0142,0.0171,0.0207,0.0224,0.0253,0.0277,0.0313,0.0356,0.0474
0.359,0.4637,0.5022,0.0457,0.1362,0.0705,0.0811,0.1059,0.1087,0.8902,0.8449,0.8859,0.0844,0.0902,0.0938,0.168663,0.025573806,0.000135748,0.204909263,-0.452415921,0.0104,0.0143,0.0188,0.0211,0.0256,0.0291,0.0317,0.0363,0.0407,0.0594
0.3854,0.4614,0.8587,0.0471,0.1198,0.0707,0.0733,0.0831,0.1089,0.897,0.834,0.9348,0.0513,0.0658,0.0875,0.146839,0.025689677,7.63e-05,-0.210430829,-0.498395996,0.0152,0.0179,0.0207,0.025,0.0261,0.028,0.0307,0.0342,0.0368,0.045
0.4115,0.4347,0.7494,0.0446,0.133,0.0601,0.0859,0.1081,0.1186,0.9032,0.9535,0.9875,0.0639,0.0722,0.0844,0.143459,0.02160469,7.39e-05,0.094145648,-0.613107444,0.0108,0.0146,0.0161,0.0199,0.0215,0.0243,0.026,0.0299,0.0334,0.043
0.3511,0.4196,0.615,0.047,0.1183,0.0672,0.0728,0.0901,0.1023,0.8765,0.9667,0.8317,0.0559,0.0682,0.0964,0.222547,0.025687987,0.000100716,-0.079199834,-0.758200682,0.0112,0.0157,0.0195,0.023,0.0258,0.029,0.032,0.0352,0.039,0.0497
0.4055,0.472,0.6413,0.0428,0.1276,0.0662,0.0804,0.1024,0.1151,0.8205,0.8728,0.8344,0.0741,0.0881,0.0907,0.116102,0.019991004,8.53e-05,0.088652003,-0.885137893,0.0068,0.0112,0.0147,0.0163,0.0206,0.0219,0.0251,0.0286,0.0327,0.0424
0.3611,0.4708,0.8903,0.0385,0.1479,0.0606,0.0999,0.1194,0.1214,0.8752,0.9266,0.8529,0.0548,0.08,0.0956,0.14983,0.029945022,0.000117256,-0.038390837,-0.440423447,0.0163,0.0211,0.0252,0.0268,0.03,0.0323,0.0364,0.0407,0.0441,0.055
0.3715,0.4499,0.6625,0.0411,0.1234,0.0538,0.0821,0.0877,0.1096,0.8794,0.8243,0.8665,0.051,0.0833,0.0904,0.167916,0.021922764,9.3e-05,0.209437222,-0.482055975,0.0098,0.0129,0.0159,0.0199,0.0217,0.025,0.027,0.0302,0.0349,0.0482
0.411,0.4533,0.7995,0.0465,0.1336,0.0601,0.0781,0.1089,0.1222,0.9669,0.8144,0.8348,0.0539,0.0594,0.0659,0.126426,0.019490639,5.8e-05,-0.001114783,-0.779067179,0.0101,0.0111,0.0151,0.0165,0.0197,0.0211,0.0242,0.0263,0.0303,0.0364
0.3603,0.4902,0.8194,0.0374,0.1343,0.0576,0.0816,0.1077,0.1174,0.8215,0.8203,0.8003,0.0538,0.0783,0.0874,0.132055,0.023919318,9.93e-05,0.273169778,-0.397860241,0.0113,0.0154,0.0178,0.0207,0.0239,0.0262,0.0295,0.0329,0.0373,0.0532
0.4021,0.4681,0.8155,0.0461,0.145,0.0593,0.0779,0.0978,0.1295,0.9964,0.9785,0.8321,0.0787,0.0833,0.099,0.11507,0.02027946,6.85e-05,0.091909037,-0.650340652,0.0097,0.0119,0.0151,0.0177,0.0204,0.022,0.0251,0.028,0.0313,0.0415
0.4005,0.409,0.5159,0.0411,0.126,0.0604,0.0723,0.0981,0.1057,0.8102,0.9098,0.9022,0.055,0.0863,0.0942,0.183487,0.021451429,8.54e-05,-0.039876932,-0.77857301,0.0092,0.0122,0.0159,0.0199,0.0217,0.0247,0.0267,0.0302,0.0336,0.043
0.3815,0.4586,0.6863,0.0354,0.1107,0.0445,0.0724,0.0793,0.0933,0.836,0.9111,0.8497,0.0633,0.0715,0.0841,0.154821,0.017359771,6.15e-05,0.323101533,-0.236580173,0.0068,0.0111,0.0126,0.0142,0.0165,0.0197,0.021,0.0241,0.027,0.0456
0.4143,0.4782,0.5346,0.0469,0.1355,0.0579,0.0892,0.1087,0.1181,0.8609,0.9671,0.8856,0.0539,0.064,0.0774,0.094108,0.016514434,5.77e-05,0.131495408,-0.858381921,0.006,0.0104,0.0119,0.0146,0.0159,0.0191,0.0211,0.0244,0.0265,0.0354
0.3864,0.4879,0.6476,0.0354,0.1277,0.0539,0.0772,0.0929,0.1052,0.8495,0.8349,0.9002,0.0569,0.0591,0.0996,0.11489,0.017106313,6.13e-05,0.135943726,-0.799785054,0.0062,0.0103,0.0113,0.0153,0.0164,0.0201,0.0216,0.0248,0.0273,0.0374
0.3739,0.4905,0.8817,0.0397,0.1485,0.0569,0.0895,0.1063,0.1236,0.8621,0.9515,0.8223,0.0637,0.0716,0.087,0.126917,0.023555413,7.28e-05,-0.039851517,-0.52998939,0.0121,0.0158,0.0196,0.0216,0.0245,0.026,0.0282,0.0312,0.0349,0.0439
0.3816,0.4001,0.6267,0.0469,0.1161,0.0698,0.0829,0.0859,0.0963,0.9839,0.9829,0.8689,0.0579,0.0936,0.0971,0.214925,0.026229949,0.000100211,-0.165595885,-0.846393162,0.0125,0.016,0.0203,0.0236,0.0263,0.03,0.033,0.0356,0.0398,0.0458
0.4138,0.4266,0.918,0.0471,0.1179,0.0616,0.0732,0.0908,0.1061,0.8805,0.8521,0.9523,0.0879,0.0885,0.0898,0.151938,0.026741355,7.51e-05,-0.456829928,-0.185465998,0.0156,0.0198,0.0223,0.0257,0.0268,0.0298,0.0319,0.0353,0.0369,0.045
0.3961,0.474,0.6104,0.0473,0.1379,0.0614,0.0785,0.0924,0.1226,0.9095,0.8067,0.9769,0.0577,0.0663,0.0851,0.121986,0.019034569,7.35e-05,-0.030420877,-0.984317936,0.0064,0.0108,0.015,0.0163,0.0202,0.0215,0.0254,0.0272,0.0308,0.0381
0.4192,0.407,0.5859,0.0389,0.1193,0.0582,0.077,0.0957,0.1039,0.8417,0.8983,0.9295,0.0582,0.0656,0.0845,0.16756,0.019935442,7.59e-05,-0.001489926,-0.880444951,0.0082,0.0113,0.0147,0.017,0.0203,0.0225,0.0255,0.0282,0.0318,0.0406
0.4001,0.4488,0.5627,0.0432,0.1169,0.0525,0.079,0.0913,0.0963,0.8797,0.8164,0.8084,0.0804,0.0808,0.0895,0.142672,0.018469302,6.99e-05,0.102978784,-0.730938734,0.0065,0.0105,0.0139,0.0156,0.0192,0.0206,0.0239,0.0258,0.0298,0.0403
0.3993,0.4598,0.7259,0.0464,0.1172,0.0633,0.0685,0.0864,0.0954,0.8013,0.9306,0.9258,0.055,0.0791,0.0877,0.132696,0.019041796,6.38e-05,-0.035189337,-0.892391575,0.0097,0.0118,0.0146,0.0163,0.0202,0.0214,0.0252,0.0265,0.03,0.0357
0.3549,0.448,0.5658,0.0378,0.1166,0.0538,0.0823,0.0828,0.0993,0.9153,0.9489,0.8276,0.0642,0.083,0.0954,0.190036,0.022173138,0.000100535,0.147593772,-0.645175228,0.0097,0.0116,0.0156,0.0206,0.0223,0.0246,0.027,0.0312,0.0357,0.0495
0.3538,0.4743,0.6993,0.0396,0.1252,0.0591,0.0709,0.0926,0.0983,0.9701,0.9592,0.8469,0.0606,0.0702,0.0737,0.163606,0.021755967,8.84e-05,0.173751212,-0.529130917,0.0097,0.0122,0.0155,0.02,0.0214,0.0245,0.0265,0.0304,0.0345,0.0472
0.3934,0.4569,0.8522,0.0433,0.1418,0.0554,0.0715,0.0981,0.1307,0.9966,0.9644,0.893,0.0512,0.084,0.0866,0.139947,0.023099789,6.98e-05,-0.009595689,-0.48619005,0.0121,0.016,0.019,0.0207,0.0228,0.0258,0.0269,0.0305,0.0352,0.045
0.3985,0.4534,0.7163,0.0493,0.1164,0.0617,0.0661,0.0934,0.0971,0.9884,0.9116,0.8383,0.0724,0.0734,0.0845,0.139004,0.019527502,6.92e-05,-0.020849769,-0.886195898,0.01,0.0111,0.0154,0.0167,0.0204,0.0215,0.0255,0.0274,0.031,0.0381
0.3802,0.4641,0.7691,0.0397,0.1105,0.058,0.0749,0.0847,0.1021,0.8149,0.8455,0.9947,0.074,0.078,0.086,0.150815,0.019384656,6e-05,0.00049099,-0.761656494,0.0091,0.0112,0.0142,0.0161,0.0202,0.0215,0.0241,0.0266,0.0297,0.0384
0.3734,0.4566,0.7718,0.0376,0.1284,0.0633,0.0672,0.1014,0.1185,0.8171,0.8615,0.9708,0.0542,0.0554,0.0565,0.165702,0.022263085,6.88e-05,-0.041022435,-0.70688481,0.0111,0.0149,0.0168,0.0206,0.0217,0.0246,0.0266,0.0301,0.0331,0.0424
0.4042,0.4578,0.7926,0.0425,0.1117,0.0581,0.0732,0.0742,0.0946,0.9196,0.8686,0.8146,0.0536,0.0582,0.0944,0.130876,0.019020842,5.65e-05,-0.052409527,-0.842617846,0.0099,0.0109,0.0148,0.0158,0.0202,0.0215,0.0238,0.0263,0.0295,0.0361
0.3766,0.4331,0.8381,0.0374,0.1154,0.0447,0.0792,0.0883,0.1094,0.8768,0.953,0.9813,0.0502,0.0579,0.09,0.183749,0.024009015,7.29e-05,0.01248847,-0.329930698,0.0125,0.0158,0.0206,0.0221,0.0239,0.026,0.0285,0.0315,0.0352,0.0495
0.3699,0.4535,0.9415,0.0496,0.1288,0.0631,0.0784,0.0808,0.1173,0.8349,0.9523,0.9636,0.0655,0.0793,0.0927,0.168906,0.030790942,0.000109778,-0.422337434,-0.159151015,0.015,0.0224,0.026,0.029,0.032,0.0344,0.0369,0.0397,0.0431,0.0561
0.3984,0.4837,0.8717,0.0376,0.1201,0.0595,0.0827,0.0921,0.1026,0.8803,0.9801,0.8049,0.0674,0.0836,0.0963,0.112369,0.019792201,5.41e-05,-0.051909434,-0.714762979,0.0109,0.0125,0.0153,0.0175,0.0205,0.0216,0.0249,0.0262,0.0301,0.0354
0.3811,0.4069,0.8098,0.0384,0.1409,0.0573,0.068,0.099,0.1249,0.9657,0.8726,0.9364,0.0612,0.0737,0.0966,0.197436,0.026637594,8.19e-05,-0.142028897,-0.469932232,0.0146,0.0191,0.0219,0.0253,0.0266,0.0297,0.0323,0.0349,0.0381,0.0492
0.3988,0.4438,0.7523,0.0351,0.1248,0.0512,0.068,0.0806,0.0988,0.8432,0.9321,0.8275,0.0639,0.0823,0.0938,0.153901,0.018312984,5.42e-05,0.072995842,-0.67779916,0.0099,0.0108,0.0146,0.0156,0.0184,0.0202,0.0222,0.0252,0.028,0.0364
0.3772,0.4874,0.8932,0.0468,0.1283,0.062,0.0731,0.09,0.1035,0.8943,0.8442,0.8405,0.0531,0.0602,0.0654,0.128374,0.024429615,7.68e-05,-0.076422401,-0.446199152,0.0123,0.0163,0.0204,0.0216,0.0246,0.0263,0.0296,0.0319,0.0361,0.0472
0.3958,0.4014,0.6573,0.0362,0.1302,0.0595,0.0784,0.0825,0.1099,0.857,0.8205,0.9453,0.0633,0.0825,0.0975,0.19237,0.021210356,6.92e-05,-0.030223645,-0.754303812,0.0101,0.0139,0.0158,0.0194,0.0208,0.0245,0.0259,0.0292,0.0325,0.0403
0.4089,0.4828,0.5045,0.044,0.1387,0.0597,0.075,0.0959,0.1207,0.8846,0.8584,0.8367,0.0703,0.0824,0.0913,0.101099,0.017981428,6.5e-05,0.026949367,-0.856131635,0.0063,0.01,0.0125,0.0148,0.0182,0.0208,0.0228,0.0254,0.0283,0.0384
0.4101,0.475,0.7529,0.0399,0.1281,0.0565,0.0745,0.0799,0.1141,0.9684,0.9047,0.9008,0.0651,0.0743,0.0782,0.10965,0.016708872,5.21e-05,0.036993,-0.884569126,0.0062,0.0105,0.0119,0.0154,0.0163,0.0194,0.0206,0.0235,0.0263,0.0335
0.3563,0.405,0.8935,0.0457,0.1123,0.0555,0.0768,0.0863,0.105,0.9293,0.9258,0.9959,0.0603,0.0624,0.071,0.233853,0.032893563,0.000120595,-0.261353061,-0.194262128,0.0191,0.0245,0.0265,0.0307,0.0331,0.0363,0.0388,0.0425,0.0471,0.06
0.416,0.4949,0.712,0.0354,0.1378,0.0573,0.0918,0.1018,0.1119,0.9048,0.8688,0.8157,0.0533,0.0647,0.0671,0.080796,0.015601161,5.44e-05,0.2489511,-0.750911616,0.0059,0.0097,0.0113,0.0124,0.015,0.0167,0.0203,0.0216,0.0255,0.0346
0.4013,0.4234,0.9125,0.0417,0.145,0.0755,0.0759,0.1015,0.1264,0.8748,0.8323,0.9185,0.0636,0.0873,0.0937,0.161821,0.030361697,0.000100811,-0.384088071,-0.323325243,0.0165,0.0215,0.0248,0.0279,0.0312,0.0349,0.0365,0.0398,0.0433,0.051
0.3798,0.4608,0.6221,0.0366,0.1319,0.0505,0.0884,0.0904,0.1156,0.8849,0.9066,0.8002,0.0663,0.0937,0.0988,0.153906,0.02023276,8.41e-05,0.11473687,-0.70862438,0.0072,0.0116,0.0153,0.0174,0.021,0.0223,0.0255,0.0284,0.0328,0.0436
0.3949,0.4288,0.7491,0.0447,0.1161,0.0602,0.0737,0.0973,0.1029,0.8789,0.999,0.9137,0.0529,0.0873,0.0947,0.168333,0.022362647,6.68e-05,-0.170822533,-0.721634992,0.0108,0.0147,0.0172,0.0203,0.0226,0.0254,0.0271,0.0301,0.033,0.0403
0.3752,0.4339,0.8775,0.0396,0.1214,0.0617,0.0823,0.0891,0.1089,0.8752,0.8282,0.9491,0.0519,0.0639,0.0881,0.181834,0.0276986,8.28e-05,-0.360826073,-0.401002899,0.0151,0.0209,0.0228,0.0255,0.0279,0.031,0.0338,0.0359,0.0394,0.0495
0.3714,0.4762,0.5288,0.041,0.1289,0.0731,0.0758,0.0956,0.1107,0.8638,0.8181,0.8073,0.0529,0.0646,0.0722,0.142417,0.021618798,0.00010061,0.13196316,-0.726883631,0.0072,0.0112,0.015,0.0188,0.0217,0.0252,0.0268,0.0311,0.0348,0.049
0.3894,0.4591,0.5994,0.0358,0.1115,0.0512,0.0655,0.0852,0.0967,0.8929,0.8072,0.868,0.0572,0.0587,0.0946,0.145301,0.017472028,6.41e-05,0.189857111,-0.655487968,0.0064,0.0101,0.0119,0.0149,0.0168,0.0198,0.0216,0.0251,0.0279,0.0403
0.4199,0.4351,0.5321,0.0445,0.1295,0.0739,0.077,0.1028,0.1163,0.8051,0.8991,0.908,0.0606,0.0623,0.0981,0.137379,0.020786823,8.89e-05,0.060651622,-0.865679537,0.008,0.0116,0.0152,0.0177,0.0209,0.0238,0.0258,0.0301,0.0338,0.0427
0.35,0.4296,0.586,0.05,0.1326,0.0689,0.0701,0.0893,0.103,0.8411,0.8795,0.9051,0.0765,0.0797,0.0864,0.210461,0.026117886,0.000122003,0.115885676,-0.636950647,0.0113,0.0159,0.02,0.0226,0.0256,0.0291,0.0323,0.0358,0.0411,0.0524
0.4074,0.4476,0.6066,0.0441,0.1431,0.0549,0.0857,0.0965,0.1237,0.8698,0.869,0.8846,0.0683,0.0775,0.0892,0.139242,0.020587061,8.82e-05,0.141581628,-0.70671024,0.008,0.0119,0.0155,0.0172,0.02,0.023,0.026,0.0291,0.033,0.0442
0.412,0.4894,0.5017,0.048,0.1459,0.0652,0.0833,0.1005,0.1147,0.9729,0.8429,0.8223,0.0737,0.0834,0.0896,0.090302,0.016469918,5.62e-05,0.112312649,-0.870593588,0.006,0.0104,0.0119,0.0146,0.016,0.0191,0.0211,0.0235,0.0262,0.0354
0.3583,0.4403,0.5758,0.0384,0.1129,0.0641,0.0662,0.07,0.1014,0.8205,0.8008,0.9018,0.0644,0.0723,0.0805,0.196393,0.021483945,8.19e-05,-0.076882675,-0.837586541,0.0094,0.0122,0.0157,0.0202,0.0215,0.0244,0.0265,0.0301,0.0334,0.0424
0.4024,0.4486,0.7836,0.0405,0.1237,0.0664,0.0763,0.0978,0.1098,0.9703,0.801,0.9327,0.059,0.0645,0.0753,0.137286,0.020525648,5.92e-05,-0.057934781,-0.662339945,0.01,0.0137,0.0153,0.0188,0.0212,0.0228,0.0249,0.027,0.031,0.0394
0.3769,0.4011,0.6291,0.0493,0.1115,0.0631,0.0803,0.089,0.0906,0.8906,0.9245,0.9065,0.0659,0.0774,0.0946,0.215259,0.026990797,0.000108653,-0.093773804,-0.714929712,0.0116,0.0164,0.0217,0.0241,0.0267,0.0307,0.0335,0.0362,0.0405,0.0495
0.3812,0.4024,0.9201,0.0401,0.1272,0.058,0.073,0.0961,0.1122,0.8855,0.9409,0.8841,0.0506,0.0842,0.0997,0.207594,0.031693157,0.000108641,-0.406981911,-0.1357861,0.0173,0.0236,0.0263,0.0302,0.033,0.0353,0.0371,0.0405,0.0447,0.0539
0.3607,0.45,0.826,0.0382,0.1284,0.0653,0.0767,0.0891,0.1138,0.886,0.923,0.8788,0.0505,0.0667,0.0991,0.182373,0.027737832,9.38e-05,-0.067381507,-0.388342894,0.0157,0.0204,0.0222,0.0259,0.0273,0.0306,0.0331,0.0366,0.041,0.055
